Collection,Set,Location,Date,Gear,Time,Duration,Tide,WindSpeed,WindDirection,CloudCover,AirTemp,WaterTemp,Salinity,DO,StartDepth,EndDepth,Remarks,Species,SpNo,ND_Tag,FL,TL,SL,Sex,Maturity,Disposition,Comments,Lat_DECIMAL,Long_DECIMAL,Loc_Desc
20160023,3,BB-FFC,5/9/2016,large gillnet (index),12:32,34,mid ebb,,,,,22.9,29.4,6.6,9,10,,scalloped hammerhead,2,,334,437,,M,mostly healed umbilical scar,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160023,3,BB-FFC,5/9/2016,large gillnet (index),12:32,34,mid ebb,,,,,22.9,29.4,6.6,9,10,,scalloped hammerhead,3,,378,507,,F,mostly healed umbilical scar,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160023,3,BB-FFC,5/9/2016,large gillnet (index),12:32,34,mid ebb,,,,,22.9,29.4,6.6,9,10,,bonnethead,1,,843,1047,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160023,3,BB-FFC,5/9/2016,large gillnet (index),12:32,34,mid ebb,,,,,22.9,29.4,6.6,9,10,,horseshoe crab,1,,,221,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160024,4,BB-FFC,5/9/2016,large gillnet (index),13:21,29,mid ebb,,,,,22.9,29.4,6.6,9,10,,finetooth shark,1,59629,1041,1313,,M,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160024,4,BB-FFC,5/9/2016,large gillnet (index),13:21,29,mid ebb,,,,,22.9,29.4,6.6,9,10,,finetooth shark,2,59630,1172,1465,,M,mature,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160024,4,BB-FFC,5/9/2016,large gillnet (index),13:21,29,mid ebb,,,,,22.9,29.4,6.6,9,10,,finetooth shark,3,59615,1105,1390,,M,mature,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160024,4,BB-FFC,5/9/2016,large gillnet (index),13:21,29,mid ebb,,,,,22.9,29.4,6.6,9,10,,finetooth shark,4,59616,1114,1397,,M,mature,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160024,4,BB-FFC,5/9/2016,large gillnet (index),13:21,29,mid ebb,,,,,22.9,29.4,6.6,9,10,,scalloped hammerhead,1,,325,427,,M,partially healed umbilical scar,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160024,4,BB-FFC,5/9/2016,large gillnet (index),13:21,29,mid ebb,,,,,22.9,29.4,6.6,9,10,,Carolina hammerhead,2,,332,437,,M,well healed umbilical scar,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160024,4,BB-FFC,5/9/2016,large gillnet (index),13:21,29,mid ebb,,,,,22.9,29.4,6.6,9,10,,scalloped hammerhead,3,,365,487,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160024,4,BB-FFC,5/9/2016,large gillnet (index),13:21,29,mid ebb,,,,,22.9,29.4,6.6,9,10,,Atlantic stingray,1,,,235,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160024,4,BB-FFC,5/9/2016,large gillnet (index),13:21,29,mid ebb,,,,,22.9,29.4,6.6,9,10,,cownose ray,1,,,910,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160024,4,BB-FFC,5/9/2016,large gillnet (index),13:21,29,mid ebb,,,,,22.9,29.4,6.6,9,10,,whiting,1,,,346,,,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160024,4,BB-FFC,5/9/2016,large gillnet (index),13:21,29,mid ebb,,,,,22.9,29.4,6.6,9,10,,horseshoe crab,1,,,245,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160025,5,BB-FFC,5/9/2016,large gillnet (index),14:10,29,late ebb,,,,,22.9,29.4,6.6,9,10,,finetooth shark,1,59617,1125,1415,,M,mature,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160025,5,BB-FFC,5/9/2016,large gillnet (index),14:10,29,late ebb,,,,,22.9,29.4,6.6,9,10,,finetooth shark,2,59618,1101,1390,,M,mature,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160025,5,BB-FFC,5/9/2016,large gillnet (index),14:10,29,late ebb,,,,,22.9,29.4,6.6,9,10,,finetooth shark,3,59619,1129,1420,,M,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160025,5,BB-FFC,5/9/2016,large gillnet (index),14:10,29,late ebb,,,,,22.9,29.4,6.6,9,10,,finetooth shark,4,,1117,1409,1010,M,mature,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160025,5,BB-FFC,5/9/2016,large gillnet (index),14:10,29,late ebb,,,,,22.9,29.4,6.6,9,10,,sandbar shark,1,59620,487,606,,F,umbilical remains,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160025,5,BB-FFC,5/9/2016,large gillnet (index),14:10,29,late ebb,,,,,22.9,29.4,6.6,9,10,,Atlantic sharpnose shark,2,,770,931,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160025,5,BB-FFC,5/9/2016,large gillnet (index),14:10,29,late ebb,,,,,22.9,29.4,6.6,9,10,,Atlantic sharpnose shark,3,,740,904,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160025,5,BB-FFC,5/9/2016,large gillnet (index),14:10,29,late ebb,,,,,22.9,29.4,6.6,9,10,,bonnethead,1,,412,524,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160025,5,BB-FFC,5/9/2016,large gillnet (index),14:10,29,late ebb,,,,,22.9,29.4,6.6,9,10,,spotted seatrout,1,,,433,,,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160025,5,BB-FFC,5/9/2016,large gillnet (index),14:10,29,late ebb,,,,,22.9,29.4,6.6,9,10,,weakfish,1,,,296,,,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160025,5,BB-FFC,5/9/2016,large gillnet (index),14:10,29,late ebb,,,,,22.9,29.4,6.6,9,10,,horseshoe crab,1,,,278,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160025,5,BB-FFC,5/9/2016,large gillnet (index),14:10,29,late ebb,,,,,22.9,29.4,6.6,9,10,,horseshoe crab,2,,,250,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160025,5,BB-FFC,5/9/2016,large gillnet (index),14:10,29,late ebb,,,,,22.9,29.4,6.6,9,10,,horseshoe crab,3,,,230,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160025,5,BB-FFC,5/9/2016,large gillnet (index),14:10,29,late ebb,,,,,22.9,29.4,6.6,9,10,,horseshoe crab,4,,,320,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160025,5,BB-FFC,5/9/2016,large gillnet (index),14:10,29,late ebb,,,,,22.9,29.4,6.6,9,10,,horseshoe crab,5,,,218,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160025,5,BB-FFC,5/9/2016,large gillnet (index),14:10,29,late ebb,,,,,22.9,29.4,6.6,9,10,,horseshoe crab,6,,,275,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160045,1,BB-FFC,5/24/2016,large gillnet (index),10:09,31,high,,,,25.3,23.8,28.8,6.9,8,8,,sandtiger shark,1,M374308,2120,2520,,M,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160045,1,BB-FFC,5/24/2016,large gillnet (index),10:09,31,high,,,,25.3,23.8,28.8,6.9,8,8,,finetooth shark,1,59651,1101,1388,,M,mature,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160045,1,BB-FFC,5/24/2016,large gillnet (index),10:09,31,high,,,,25.3,23.8,28.8,6.9,8,8,,finetooth shark,2,59652,1103,1387,,M,mature,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160045,1,BB-FFC,5/24/2016,large gillnet (index),10:09,31,high,,,,25.3,23.8,28.8,6.9,8,8,,finetooth shark,3,59653,1138,1423,,M,mature,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160045,1,BB-FFC,5/24/2016,large gillnet (index),10:09,31,high,,,,25.3,23.8,28.8,6.9,8,8,,finetooth shark,4,59655,1101,1383,,M,mature,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160045,1,BB-FFC,5/24/2016,large gillnet (index),10:09,31,high,,,,25.3,23.8,28.8,6.9,8,8,,blacktip shark,1,B25016,964,1213,,F,immature,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160045,1,BB-FFC,5/24/2016,large gillnet (index),10:09,31,high,,,,25.3,23.8,28.8,6.9,8,8,,sandbar shark,1,59654,470,573,,F,umbilical remains,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160045,1,BB-FFC,5/24/2016,large gillnet (index),10:09,31,high,,,,25.3,23.8,28.8,6.9,8,8,,Atlantic sharpnose shark,1,,749,911,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160045,1,BB-FFC,5/24/2016,large gillnet (index),10:09,31,high,,,,25.3,23.8,28.8,6.9,8,8,,Atlantic sharpnose shark,2,,766,932,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160045,1,BB-FFC,5/24/2016,large gillnet (index),10:09,31,high,,,,25.3,23.8,28.8,6.9,8,8,,Atlantic sharpnose shark,3,,750,903,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160045,1,BB-FFC,5/24/2016,large gillnet (index),10:09,31,high,,,,25.3,23.8,28.8,6.9,8,8,,scalloped hammerhead,1,,389,514,,M,well healed umbilical scar,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160045,1,BB-FFC,5/24/2016,large gillnet (index),10:09,31,high,,,,25.3,23.8,28.8,6.9,8,8,,Carolina hammerhead,2,,339,433,,M,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160045,1,BB-FFC,5/24/2016,large gillnet (index),10:09,31,high,,,,25.3,23.8,28.8,6.9,8,8,,bullnose eagle ray,1,,,310,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160046,2,BB-FFC,5/24/2016,large gillnet (index),11:01,27,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,finetooth shark,1,59656,1160,1453,,M,mature,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160046,2,BB-FFC,5/24/2016,large gillnet (index),11:01,27,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,finetooth shark,2,59657,1069,1354,,M,mature,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160046,2,BB-FFC,5/24/2016,large gillnet (index),11:01,27,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,finetooth shark,3,59658,1120,1416,,M,mature,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160046,2,BB-FFC,5/24/2016,large gillnet (index),11:01,27,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,finetooth shark,6,59660,1137,1425,,M,mature,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160046,2,BB-FFC,5/24/2016,large gillnet (index),11:01,27,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,finetooth shark,7,59661,1135,1433,,M,mature,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160046,2,BB-FFC,5/24/2016,large gillnet (index),11:01,27,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,finetooth shark,8,,331,537,,M,umbilical remains,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160046,2,BB-FFC,5/24/2016,large gillnet (index),11:01,27,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,scalloped hammerhead,1,,316,416,,F,mostly healed umbilical scar,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160046,2,BB-FFC,5/24/2016,large gillnet (index),11:01,27,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,bullnose eagle ray,1,,,368,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160046,2,BB-FFC,5/24/2016,large gillnet (index),11:01,27,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,spanish mackerel,1,,457,,,,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160046,2,BB-FFC,5/24/2016,large gillnet (index),11:01,27,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,horseshoe crab,1,,,330,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160046,2,BB-FFC,5/24/2016,large gillnet (index),11:01,27,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,horseshoe crab,2,,,255,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160047,3,BB-FFC,5/24/2016,large gillnet (index),11:50,24,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,finetooth shark,1,59662,1090,1377,,M,mature,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160047,3,BB-FFC,5/24/2016,large gillnet (index),11:50,24,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,finetooth shark,2,59663,1130,1425,,M,mature,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160047,3,BB-FFC,5/24/2016,large gillnet (index),11:50,24,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,finetooth shark,3,59665,1115,1402,,M,mature,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160047,3,BB-FFC,5/24/2016,large gillnet (index),11:50,24,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,finetooth shark,4,59667,1051,1334,,M,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160047,3,BB-FFC,5/24/2016,large gillnet (index),11:50,24,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,finetooth shark,5,59669,1125,1418,,M,mature,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160047,3,BB-FFC,5/24/2016,large gillnet (index),11:50,24,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,finetooth shark,6,,431,540,,M,mostly healed umbilical scar,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160047,3,BB-FFC,5/24/2016,large gillnet (index),11:50,24,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,finetooth shark,7,59700,1085,1370,,M,mature,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160047,3,BB-FFC,5/24/2016,large gillnet (index),11:50,24,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,finetooth shark,8,,420,523,,M,umbilical remains,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160047,3,BB-FFC,5/24/2016,large gillnet (index),11:50,24,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,sandbar shark,1,59668,460,563,,F,umbilical remains,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160047,3,BB-FFC,5/24/2016,large gillnet (index),11:50,24,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,Atlantic sharpnose shark,3,,752,921,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160047,3,BB-FFC,5/24/2016,large gillnet (index),11:50,24,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,Atlantic sharpnose shark,4,,305,378,,M,mostly healed umbilical scar,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160047,3,BB-FFC,5/24/2016,large gillnet (index),11:50,24,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,Atlantic sharpnose shark,5,,775,940,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160047,3,BB-FFC,5/24/2016,large gillnet (index),11:50,24,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,Atlantic sharpnose shark,6,,737,802,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160047,3,BB-FFC,5/24/2016,large gillnet (index),11:50,24,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,Atlantic sharpnose shark,7,,758,825,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160047,3,BB-FFC,5/24/2016,large gillnet (index),11:50,24,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,Atlantic sharpnose shark,8,,721,877,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160047,3,BB-FFC,5/24/2016,large gillnet (index),11:50,24,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,Atlantic sharpnose shark,9,,736,892,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160047,3,BB-FFC,5/24/2016,large gillnet (index),11:50,24,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,scalloped hammerhead,1,,396,529,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160047,3,BB-FFC,5/24/2016,large gillnet (index),11:50,24,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,Carolina hammerhead,2,,319,411,,F,mostly healed umbilical scar,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160047,3,BB-FFC,5/24/2016,large gillnet (index),11:50,24,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,scalloped hammerhead,3,,321,419,,F,well healed umbilical scar,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160047,3,BB-FFC,5/24/2016,large gillnet (index),11:50,24,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,scalloped hammerhead,4,,339,452,,M,well healed umbilical scar,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160047,3,BB-FFC,5/24/2016,large gillnet (index),11:50,24,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,bonnethead,1,59664,830,1032,,F,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160047,3,BB-FFC,5/24/2016,large gillnet (index),11:50,24,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,bonnethead,2,59666,900,1107,,F,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160047,3,BB-FFC,5/24/2016,large gillnet (index),11:50,24,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,bullnose eagle ray,1,,,332,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160047,3,BB-FFC,5/24/2016,large gillnet (index),11:50,24,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,bullnose eagle ray,2,,,325,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160047,3,BB-FFC,5/24/2016,large gillnet (index),11:50,24,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,star drum,1,,,127,,,,sacrificed,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160047,3,BB-FFC,5/24/2016,large gillnet (index),11:50,24,early ebb,,,,25.3,23.8,28.8,6.9,8,8,,horseshoe crab,1,,,255,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160048,4,BB-FFC,5/24/2016,large gillnet (index),12:53,30,mid ebb,,,,25.3,23.8,28.8,6.9,8,8,,finetooth shark,1,,430,543,,M,mostly healed umbilical scar,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160048,4,BB-FFC,5/24/2016,large gillnet (index),12:53,30,mid ebb,,,,25.3,23.8,28.8,6.9,8,8,,finetooth shark,2,59671,1030,1308,,M,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160048,4,BB-FFC,5/24/2016,large gillnet (index),12:53,30,mid ebb,,,,25.3,23.8,28.8,6.9,8,8,,finetooth shark,3,59672,1124,1413,,M,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160048,4,BB-FFC,5/24/2016,large gillnet (index),12:53,30,mid ebb,,,,25.3,23.8,28.8,6.9,8,8,,finetooth shark,4,59673,1084,1365,,M,mature,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160048,4,BB-FFC,5/24/2016,large gillnet (index),12:53,30,mid ebb,,,,25.3,23.8,28.8,6.9,8,8,,finetooth shark,5,59675,1109,1382,,M,mature,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160048,4,BB-FFC,5/24/2016,large gillnet (index),12:53,30,mid ebb,,,,25.3,23.8,28.8,6.9,8,8,,finetooth shark,6,,420,530,,M,partially healed umbilical scar,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160048,4,BB-FFC,5/24/2016,large gillnet (index),12:53,30,mid ebb,,,,25.3,23.8,28.8,6.9,8,8,,finetooth shark,7,59677,1081,1368,,M,mature,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160048,4,BB-FFC,5/24/2016,large gillnet (index),12:53,30,mid ebb,,,,25.3,23.8,28.8,6.9,8,8,,blacktip shark,1,B25018,1028,1284,,F,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160048,4,BB-FFC,5/24/2016,large gillnet (index),12:53,30,mid ebb,,,,25.3,23.8,28.8,6.9,8,8,,blacktip shark,2,B25019,1000,1257,,M,immature,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160048,4,BB-FFC,5/24/2016,large gillnet (index),12:53,30,mid ebb,,,,25.3,23.8,28.8,6.9,8,8,,blacktip shark,3,B25020,954,1206,,F,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160048,4,BB-FFC,5/24/2016,large gillnet (index),12:53,30,mid ebb,,,,25.3,23.8,28.8,6.9,8,8,,Atlantic sharpnose shark,1,,745,915,,M,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160048,4,BB-FFC,5/24/2016,large gillnet (index),12:53,30,mid ebb,,,,25.3,23.8,28.8,6.9,8,8,,Atlantic sharpnose shark,2,,819,985,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160048,4,BB-FFC,5/24/2016,large gillnet (index),12:53,30,mid ebb,,,,25.3,23.8,28.8,6.9,8,8,,Atlantic sharpnose shark,3,,746,919,,F,,DOA,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160048,4,BB-FFC,5/24/2016,large gillnet (index),12:53,30,mid ebb,,,,25.3,23.8,28.8,6.9,8,8,,Atlantic sharpnose shark,4,,805,972,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160048,4,BB-FFC,5/24/2016,large gillnet (index),12:53,30,mid ebb,,,,25.3,23.8,28.8,6.9,8,8,,Atlantic sharpnose shark,5,,751,910,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160048,4,BB-FFC,5/24/2016,large gillnet (index),12:53,30,mid ebb,,,,25.3,23.8,28.8,6.9,8,8,,scalloped hammerhead,1,,350,464,,F,mostly healed umbilical scar,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160048,4,BB-FFC,5/24/2016,large gillnet (index),12:53,30,mid ebb,,,,25.3,23.8,28.8,6.9,8,8,,bonnethead,1,59674,964,1185,,F,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160048,4,BB-FFC,5/24/2016,large gillnet (index),12:53,30,mid ebb,,,,25.3,23.8,28.8,6.9,8,8,,bonnethead,2,59676,844,1055,,F,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160048,4,BB-FFC,5/24/2016,large gillnet (index),12:53,30,mid ebb,,,,25.3,23.8,28.8,6.9,8,8,,horseshoe crab,1,,,270,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160048,4,BB-FFC,5/24/2016,large gillnet (index),12:53,30,mid ebb,,,,25.3,23.8,28.8,6.9,8,8,,horseshoe crab,2,,,245,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160049,5,BB-FFC,5/24/2016,large gillnet (index),13:45,30,mid ebb,,,,25.3,23.8,28.8,6.9,8,8,,finetooth shark,1,59679,1110,1413,,M,mature,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160049,5,BB-FFC,5/24/2016,large gillnet (index),13:45,30,mid ebb,,,,25.3,23.8,28.8,6.9,8,8,,finetooth shark,2,59680,1114,1403,,M,mature,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160049,5,BB-FFC,5/24/2016,large gillnet (index),13:45,30,mid ebb,,,,25.3,23.8,28.8,6.9,8,8,,finetooth shark,3,59681,1124,1410,,M,mature,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160049,5,BB-FFC,5/24/2016,large gillnet (index),13:45,30,mid ebb,,,,25.3,23.8,28.8,6.9,8,8,,blacktip shark,2,B25021,945,1245,,F,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160049,5,BB-FFC,5/24/2016,large gillnet (index),13:45,30,mid ebb,,,,25.3,23.8,28.8,6.9,8,8,,Atlantic sharpnose shark,1,,305,376,,M,mostly healed umbilical scar,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160049,5,BB-FFC,5/24/2016,large gillnet (index),13:45,30,mid ebb,,,,25.3,23.8,28.8,6.9,8,8,,Atlantic sharpnose shark,2,,740,897,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160049,5,BB-FFC,5/24/2016,large gillnet (index),13:45,30,mid ebb,,,,25.3,23.8,28.8,6.9,8,8,,Atlantic sharpnose shark,5,,765,924,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
